"ENROLLMENT ID","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE","PRACTICE LOCATION TYPE","LOCATION OTHER TYPE TEXT"
O20021030000000,1221 HAYES AVE,STE J,SANDUSKY,OH,448703345,OTHER HOSPITAL PRACTICE LOCATION,EMPLOYEE CLINIC
O20021030000000,1401 BONE CREEK DR,,SANDUSKY,OH,448707267,OTHER HOSPITAL PRACTICE LOCATION,OP PT & DIAG. RADIOLOGY
O20021030000000,1470 W MCPHERSON HWY,,CLYDE,OH,434101010,OTHER HOSPITAL PRACTICE LOCATION,WOUND CARE
O20021030000000,1912 HAYES AVE,,SANDUSKY,OH,448704736,OTHER HOSPITAL PRACTICE LOCATION,SOUTH CAMPUS
O20021030000000,1925 HAYES AVE,,SANDUSKY,OH,448704737,OTHER HOSPITAL PRACTICE LOCATION,COUNSELING AND RECOVERY
O20021030000000,2500 W STRUB RD,STE 130,SANDUSKY,OH,448705390,OTHER HOSPITAL PRACTICE LOCATION,IMAGING CENTER
O20021030000000,2520 COLUMBUS AVE,STE C,SANDUSKY,OH,448705547,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT DIAGNOSTIC RADIOLOGY
O20021030000000,2520 COLUMBUS AVE,STE D,SANDUSKY,OH,448705547,OTHER HOSPITAL PRACTICE LOCATION,
O20021030000000,2801 CLEVELAND RD,,SANDUSKY,OH,448704416,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT THERAPY
O20021030000000,290 PROGRESS DR,STE B,BELLEVUE,OH,448119099,OTHER HOSPITAL PRACTICE LOCATION,COUNSELING AND RECOVERY
O20021030000000,290 PROGRESS DR,STE D,BELLEVUE,OH,448119099,OTHER HOSPITAL PRACTICE LOCATION,FAMILY PRACTICE
O20021030000000,292 BENEDICT AVE,,NORWALK,OH,448572374,OTHER HOSPITAL PRACTICE LOCATION,BEHAVIORAL HEALTH
O20021030000000,302 WILLIAMS ST,,HURON,OH,448391648,OTHER HOSPITAL PRACTICE LOCATION,LAB SERVICES
O20021030000000,335 BUCKEYE BLVD.,,PORT CLINTON,OH,434521043,OTHER HOSPITAL PRACTICE LOCATION,BEHAVIORAL HEALTH
O20021030000000,348 MILAN AVE,STE 2,NORWALK,OH,448571173,OTHER HOSPITAL PRACTICE LOCATION,OP PHYSICAL THERAPY
O20021030000000,3960 E HARBOR RD,,PORT CLINTON,OH,434522670,OTHER HOSPITAL PRACTICE LOCATION,LAB SERVICES
O20021030000000,5420 MILAN RD,STE D,SANDUSKY,OH,448705846,OTHER HOSPITAL PRACTICE LOCATION,
O20021030000000,615 FULTON ST,,PORT CLINTON,OH,434522001,OTHER HOSPITAL PRACTICE LOCATION,WOUND CARE
O20021030000000,6150 PARK SQUARE DR,STE B,LORAIN,OH,440534153,OTHER HOSPITAL PRACTICE LOCATION,
O20021030000000,675 BARTSON RD,,FREMONT,OH,434209672,OTHER HOSPITAL PRACTICE LOCATION,BEHAVIORAL HEALTH
O20021030000000,701 TYLER ST,,SANDUSKY,OH,448703321,OTHER HOSPITAL PRACTICE LOCATION,CANCER CENTER
O20021030000000,703 TYLER ST,STE 152,SANDUSKY,OH,448703392,OTHER HOSPITAL PRACTICE LOCATION,CENTER FOR BREAST CARE
O20021030000000,703 TYLER ST,STE 350A,SANDUSKY,OH,448703391,OTHER HOSPITAL PRACTICE LOCATION,
O20021030000000,703 TYLER ST,STE 352,SANDUSKY,OH,448703391,OTHER HOSPITAL PRACTICE LOCATION,NEUROPSYCHOLOGY
O20021030000000,76 ASHWOOD DR,,TIFFIN,OH,448831908,OTHER HOSPITAL PRACTICE LOCATION,BEHAVIORAL HEALTH
O20021030000000,97 HOUPT DRIVE,SUITE W,UPPER SANDUSKY,OH,433511664,OTHER HOSPITAL PRACTICE LOCATION,BEHAVIORAL HEALTH
O20021107000016,10310 MILLER DR,,GALESBURG,MI,49053,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,117 W PATERSON,,KALAMAZOO,MI,49007,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,125 W WALNUT ST,,KALAMAZOO,MI,490075239,OPT EXTENSION SITE,
O20021107000016,13320 N BOULEVARD ST,,VICKSBURG,MI,490971514,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,13322 N BOULEVARD ST,,VICKSBURG,MI,49097,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,13322 N BOULEVARD ST,,VICKSBURG,MI,490971525,OPT EXTENSION SITE,
O20021107000016,1535 GULL RD,STE 150,KALAMAZOO,MI,490481659,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,1634 GULL RD,LOWR 201,KALAMAZOO,MI,490481632,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS OUTPATIENT PRACTICE LOCATION
O20021107000016,1820 SHAFFER ST,,KALAMAZOO,MI,490481656,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,2600 W CENTRE AVE,,PORTAGE,MI,490244828,OTHER HOSPITAL PRACTICE LOCATION,CLINIC
O20021107000016,2640 W CENTRE AVE,,PORTAGE,MI,490244828,OTHER HOSPITAL PRACTICE LOCATION,DIAGNOSTIC OUTPATIENT
O20021107000016,2680 W CENTRE AVE,,PORTAGE,MI,490244828,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPS PRACTICE LOCATION
O20021107000016,2700 E CENTRE AVE,,PORTAGE,MI,490025500,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,2854 S 11TH ST,,KALAMAZOO,MI,490092129,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,2854 S 11TH ST,STE B,KALAMAZOO,MI,490092129,OTHER HOSPITAL PRACTICE LOCATION,MAMMOGRAPHY UNIT
O20021107000016,291 W CENTRE AVE,,PORTAGE,MI,490245353,OPT EXTENSION SITE,
O20021107000016,315 TURWILL LN,,KALAMAZOO,MI,490064231,OPT EXTENSION SITE,
O20021107000016,3200 W CENTRE AVE,STE 203,PORTAGE,MI,490244889,OTHER HOSPITAL PRACTICE LOCATION,SLEEP LAB
O20021107000016,3300 W CENTRE AVE,,PORTAGE,MI,490244666,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,3304 COOLEY CT,,PORTAGE,MI,490247430,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,3770 CAPITAL AVE SW,STE A,BATTLE CREEK,MI,490159411,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,403 S US HIGHWAY 131,,THREE RIVERS,MI,490938801,OPT EXTENSION SITE,
O20021107000016,404 HAZEN ST,STE 100,PAW PAW,MI,490791076,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,451 HEALTH PKWY,,PAW PAW,MI,490798242,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,451 HEALTH PKWY,STE 100,PAW PAW,MI,490798242,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PRACTICE LOCATION
O20021107000016,451 HEALTH PKWY,STE C,PAW PAW,MI,490798242,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,451 HEALTH PKWY,STE D,PAW PAW,MI,490798242,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,4613 W MAIN ST,STE A,KALAMAZOO,MI,490062698,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,4613 W MAIN ST,STE C,KALAMAZOO,MI,490062646,OPT EXTENSION SITE,
O20021107000016,4855 W CENTRE AVE,,PORTAGE,MI,490244686,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS OUTPATIENT PRACTICE LOCATION
O20021107000016,501 S DRAKE RD,,KALAMAZOO,MI,490093234,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,524 S PARK ST,,KALAMAZOO,MI,490075118,OTHER HOSPITAL PRACTICE LOCATION,OP DIAGNOSTIC FACILITY
O20021107000016,535 S BURDICK ST,STE 160,KALAMAZOO,MI,490076113,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,5623 GULL RD,STE 400,KALAMAZOO,MI,490481098,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,5629 STADIUM DR,,KALAMAZOO,MI,490091952,OTHER HOSPITAL PRACTICE LOCATION,
O20021107000016,5629 STADIUM DR,STE A,KALAMAZOO,MI,490091952,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,5629 STADIUM DR,STE B,KALAMAZOO,MI,490091952,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,5629 STADIUM DR,STE D,KALAMAZOO,MI,490091952,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,5973 BEATRICE DR,,KALAMAZOO,MI,490099583,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE 100,KALAMAZOO,MI,490075317,OTHER HOSPITAL PRACTICE LOCATION,OP DIAGNOSTIC FACILITY
O20021107000016,601 JOHN ST,STE E-177,KALAMAZOO,MI,490075341,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-005,KALAMAZOO,MI,490075381,OTHER HOSPITAL PRACTICE LOCATION,
O20021107000016,601 JOHN ST,STE M-020,KALAMAZOO,MI,490075381,OTHER HOSPITAL PRACTICE LOCATION,
O20021107000016,601 JOHN ST,STE M-030,KALAMAZOO,MI,490075346,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-124,KALAMAZOO,MI,490075377,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-170,KALAMAZOO,MI,490075366,OTHER HOSPITAL PRACTICE LOCATION,
O20021107000016,601 JOHN ST,STE M-206B,KALAMAZOO,MI,490075359,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-206C,KALAMAZOO,MI,490075359,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-230,KALAMAZOO,MI,490075365,OPT EXTENSION SITE,
O20021107000016,601 JOHN ST,STE M-273,KALAMAZOO,MI,490075360,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS
O20021107000016,601 JOHN ST,STE M-302,KALAMAZOO,MI,490075357,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-318,KALAMAZOO,MI,490075383,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-325,KALAMAZOO,MI,490075358,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-351,KALAMAZOO,MI,490075358,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-401,KALAMAZOO,MI,490075353,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS LOCATION
O20021107000016,601 JOHN ST,STE M-424,KALAMAZOO,MI,490075354,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-460,KALAMAZOO,MI,490075355,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M-515,KALAMAZOO,MI,490075352,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE M283A,KALAMAZOO,MI,490075341,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS LOCATION
O20021107000016,601 JOHN ST,STE N1100,KALAMAZOO,MI,490075349,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE N1200,KALAMAZOO,MI,490075318,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,STE W-308,KALAMAZOO,MI,490075357,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,601 JOHN ST,SUITE M-230,KALAMAZOO,MI,49007,OTHER HOSPITAL PRACTICE LOCATION,OP INFUSION CENTER
O20021107000016,601 S US HIGHWAY 131,,THREE RIVERS,MI,490938831,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,6210 W MAIN ST,,KALAMAZOO,MI,490098925,OPT EXTENSION SITE,
O20021107000016,6789 ELM VALLEY DR,,KALAMAZOO,MI,490097476,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS
O20021107000016,6938 ELM VALLEY DR,STE 101,KALAMAZOO,MI,490097438,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,7890 OAKLAND DR,,PORTAGE,MI,490244936,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,7901 S 12TH ST,STE 200,PORTAGE,MI,490243831,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,805 JOHN ST,,KALAMAZOO,MI,49001,OTHER HOSPITAL PRACTICE LOCATION,
O20021107000016,8088 VINEYARD PKWY,,KALAMAZOO,MI,490093892,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS CLINIC
O20021107000016,820 JOHN ST,STE 201,KALAMAZOO,MI,490012860,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PRACTICE LOCATION
O20021107000016,8906 M 89,,RICHLAND,MI,490839540,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PRACTICE LOCATION
O20021107000016,940 JOHN ST,,KALAMAZOO,MI,490012857,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS
O20021108000000,100 MOUNTAIN VIEW DRIVE,SUITE 200,CUMMING,GA,300402434,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,1055 HAW CREEK PKWY,,CUMMING,GA,300416564,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT SERVICE
O20021108000000,1100 NORTHSIDE FORSYTH DRIVE,,CUMMING,GA,300406014,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,1100 NORTHSIDE FORSYTH DRIVE,SUITE 140,CUMMING,GA,300416016,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,1100 NORTHSIDE FORSYTH DRIVE,SUITE 230,CUMMING,GA,300416016,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,1400 NORTHSIDE FORSYTH DR,,CUMMING,GA,300417668,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,1608 TREE LANE ROAD,"BUILDING D, SUITE 400",SNELLVILLE,GA,300782399,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,1800 NORTHSIDE FORSYTH DR,,CUMMING,GA,300418416,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,425 BROAD STREET SE,,GAINESVILLE,GA,305013751,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,4700 NELSON BROGDON BLVD,SUITE 100,BUFORD,GA,305185403,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,6630 MCGINNIS FERRY ROAD,SUITE D,JOHNS CREEK,GA,300971563,OTHER HOSPITAL PRACTICE LOCATION,
O20021108000000,81 NORTHSIDE DAWSON DR,SUITE 100,DAWSONVILLE,GA,305347164,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,110 S PARK TER,STE A,EDEN,NC,272885351,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,1125 NORTH CHURCH STREET,,GREENSBORO,NC,274011007,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,1126 N CHURCH ST,STE 300,GREENSBORO,NC,274011037,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,1126 N. CHURCH STREET,SUITE 103,GREENSBORO,NC,274011035,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,1126 NORTH CHURCH STREET,SUITE 300,GREENSBORO,NC,274011037,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,1127 NORTH CHURCH STREET,,GREENSBORO,NC,274011007,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,1131-C NORTH CHURCH STREET,,GREENSBORO,NC,274011007,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,1236 HUFFMAN MILL RD,STE 120,BURLINGTON,NC,272158700,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT CANCER TREATMENT CLINIC
O20021109000000,1236 HUFFMAN MILL RD,STE 130,BURLINGTON,NC,272158700,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,1313 CAROLINA ST,STE 101,GREENSBORO,NC,274016002,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,1331 N ELM ST,STE 300,GREENSBORO,NC,274016303,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,1635 NC HIGHWAY 66 S,STE 255,KERNERSVILLE,NC,272843855,OTHER HOSPITAL PRACTICE LOCATION,OUT[PATIENT REHABILITATION
O20021109000000,1904 NORTH CHURCH STREET,,GREENSBORO,NC,274055632,OPT EXTENSION SITE,
O20021109000000,2400 W. FRIENDLY AVENUE,,GREENSBORO,NC,274031109,HOSPITAL REHABILITATION UNIT,
O20021109000000,2630 WILLARD DAIRY RD,STE 201,HIGH POINT,NC,272658354,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT REHABILITATION
O20021109000000,2630 WILLARD DAIRY RD,STE 300,HIGH POINT,NC,272658355,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,2630 WILLARD DAIRY RD,STE 301,HIGH POINT,NC,272658354,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,2630 WILLARD DAIRY RD,STE C,HIGH POINT,NC,272658354,OTHER HOSPITAL PRACTICE LOCATION,FREESTANDING EMERGENCY DEPARTMENT
O20021109000000,"2630 WILLARD DAIRY RD, STE 203",,HIGH POINT,NC,272658328,OTHER HOSPITAL PRACTICE LOCATION,OP HOSPITAL DEPARTMENT
O20021109000000,2630 WILLARD DIARY ROAD,,HIGH POINT,NC,272658118,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,2704 HENRY STREET,,GREENSBORO,NC,274053669,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,301 E WENDOVER AVE,STE 315,GREENSBORO,NC,274011210,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL DEPARTMENT
O20021109000000,301 E WENDOVER AVENUE,STE 111,GREENSBORO,NC,274011209,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,301 EAST WENDOVER AVENUE,STE 415,GREENSBORO,NC,274011211,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,3107 BRASSFIELD RD,STE 100,GREENSBORO,NC,274102074,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT REHABILITATION
O20021109000000,3200 NORTHLINE AVE,STE 250,GREENSBORO,NC,274087619,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,3200 NORTHLINE AVE,STE 250 (2ND FLOOR),GREENSBORO,NC,274087619,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,3518 DRAWBRIDGE PKWY STE 010,,GREENSBORO,NC,274108432,OTHER HOSPITAL PRACTICE LOCATION,EMERGENCY SERVICES
O20021109000000,3518 DRAWBRIDGE PKWY STE 030,,GREENSBORO,NC,274108432,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT HOSPITAL DEPARTMENT
O20021109000000,3518 DRAWBRIDGE PKWY STE 040,,GREENSBORO,NC,274108432,OTHER HOSPITAL PRACTICE LOCATION,IMAGING SERVICES
O20021109000000,3518 DRAWBRIDGE PKWY STE 115,,GREENSBORO,NC,274108432,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT REHABILITATION
O20021109000000,3518 DRAWBRIDGE PKWY STE 210,,GREENSBORO,NC,274108432,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT HOSPITAL DEPARTMENT
O20021109000000,3800 ROBERT PORCHER WAY,STE 400,GREENSBORO,NC,274102190,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,401-A.W. DECATUR STREET,,MADISON,NC,270251913,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,501 NORTH ELAM AVENUE,,GREENSBORO,NC,274031118,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,509 N ELAM AVE,,GREENSBORO,NC,274031129,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,509 NORTH ELAM AVENUE,STE 300 D,GREENSBORO,NC,274031157,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,509 NORTH ELAM AVENUE,STE D,GREENSBORO,NC,274031118,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,510 N ELAM AVE,STE 301,GREENSBORO,NC,274031142,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,542 WHITE OAK ST,,ASHEBORO,NC,272034772,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,5815 W GATE CITY BLVD,,GREENSBORO,NC,274077004,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT DEPARTMENT
O20021109000000,618 S MAIN ST,,REIDSVILLE,NC,273205020,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,618 SOUTH MAIN STREET,,REIDSVILLE,NC,273205020,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,700 WALTER REED DRIVE,,GREENSORO,NC,274031128,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,724 THOMAS ST,,ASHEBORO,NC,272037951,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,730 SOUTH SCALES STREET,SUITE A,REIDSVILLE,NC,273205335,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,801 GREEN VALLEY RD,,GREENSBORO,NC,274087021,OTHER HOSPITAL PRACTICE LOCATION,REMOTE LOCATION HOSPITAL
O20021109000000,912 THIRD STREET,,GREENSBORO,NC,274054805,OTHER HOSPITAL PRACTICE LOCATION,
O20021109000000,930 3RD ST,STE 111,GREENSBORO,NC,274056967,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20021109000000,930 3RD ST,STE 200,GREENSBORO,NC,274056967,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT HOSPITAL DEPARTMENT
O20021109000000,931 3RD ST,,GREENSBORO,NC,274056967,OTHER HOSPITAL PRACTICE LOCATION,BEHAVIORAL HEALTH URGENT CARE CLINIC
O20021111000009,1 TIMBER LN,,SOUTH BURLINGTON,VT,054037205,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,112 COLCHESTER AVE,,BURLINGTON,VT,054011417,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,118 TILLEY DR,STE 102,SOUTH BURLINGTON,VT,054034450,OTHER HOSPITAL PRACTICE LOCATION,INFUSION CENTER CLINIC
O20021111000009,118 TILLEY DR SUITE 201,,SOUTH BURLINGTON,VT,054034450,OTHER HOSPITAL PRACTICE LOCATION,CLINIC
O20021111000009,1330 EXCHANGE ST,STE 103,MIDDLEBURY,VT,057534464,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,192 TILLEY DR,,SOUTH BURLINGTON,VT,054034440,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,1S PROSPECT ST,,BURLINGTON,VT,054013456,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,2 ESSEX WAY,,ESSEX JUNCTION,VT,054523394,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,28 CENTRE DR,,MILTON,VT,054683104,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,3 TIMBER LN,,SOUTH BURLINGTON,VT,054037205,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,32 MALLETTS BAY AVE,,WINOOSKI,VT,054041959,OPT EXTENSION SITE,
O20021111000009,353 BLAIR PARK RD,,WILLISTON,VT,054957530,OTHER HOSPITAL PRACTICE LOCATION,CLINICS
O20021111000009,354 MOUNTAIN VIEW DR,STE 103,COLCHESTER,VT,054465923,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,37 HAYSTACK RD,,HINESBURG,VT,054616613,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,462 SHELBURNE RD,# 201,BURLINGTON,VT,054016947,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,6 SAN REMO DR,,SOUTH BURLINGTON,VT,054036310,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,62 TILLEY DR,,SOUTH BURLINGTON,VT,054034407,OTHER HOSPITAL PRACTICE LOCATION,CLINICS
O20021111000009,71 RATHE RD,STE 218,COLCHESTER,VT,054461507,OTHER HOSPITAL PRACTICE LOCATION,SLEEP STUDY ROOMS
O20021111000009,790 COLLEGE PKWY,,COLCHESTER,VT,054463007,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S) & WALK IN CARE CNTR
O20021111000009,792 COLLEGE PKWY,,COLCHESTER,VT,054463052,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,792 COLLEGE PKWY,STE 302,COLCHESTER,VT,054463052,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,792 COLLEGE PKWY 302,,COLCHESTER,VT,054463052,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021111000009,883 BLAKELY RD,,COLCHESTER,VT,054464417,OTHER HOSPITAL PRACTICE LOCATION,CLINIC(S)
O20021115000002,3443 DICKERSON PIKE,STE 260,NASHVILLE,TN,372072534,OTHER HOSPITAL PRACTICE LOCATION,
O20021115000002,500 HOSPITAL DR,,MADISON,TN,371155031,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PSYCH HOSPITAL
O20021115000012,1303 N MAIN ST,STE 1A,CEDAR CITY,UT,847219746,OTHER HOSPITAL PRACTICE LOCATION,
